PartyId,direction_flag,prob_consolidation,prob_outflow_risk,prob_neutral,action_priority_score,total_external_balance,total_cytd_inflow,total_cytd_outflow,has_large_withdrawal,has_rollover,has_external_account,tenure_years,PartyAge
4313894,Outflow Risk,0.0,0.9993,0.0007,0.9993,0.0,0.0,3057000.0,1,0,0,7.91506849315068,73
1109683,Outflow Risk,0.0,0.9992,0.0008,0.9992,0.0,0.0,2329846.57,1,0,0,17.03287671,71
3581827,Outflow Risk,0.0,0.9992,0.0008,0.9992,0.0,0.0,1312777.78,1,0,0,9.22739726027397,81
3805210,Outflow Risk,0.0,0.9991,0.0009,0.9991,0.0,0.0,1889485.62,1,0,0,8.63287671232876,74
32214543,Outflow Risk,0.0,0.9991,0.0009,0.9991,0.0,0.0,1550482.10999999,1,0,0,9.44383561643835,74
32214562,Outflow Risk,0.0,0.999,0.001,0.999,0.0,0.0,1991642.83,1,0,0,9.44383561643835,72
1437534,Outflow Risk,0.0,0.999,0.001,0.999,0.0,0.0,1670700.0,1,0,0,23.04657534,73
5990682,Outflow Risk,0.0,0.999,0.001,0.999,0.0,0.0,2097817.66,1,0,0,11.8657534246575,86
1755150,Outflow Risk,0.0,0.999,0.001,0.999,0.0,0.0,3704000.0,1,0,0,14.77260274,91
3856047,Outflow Risk,0.0,0.999,0.001,0.999,0.0,0.0,1352927.9,1,0,0,8.47671232876712,86
34760,Outflow Risk,0.0,0.999,0.001,0.999,0.0,0.0,1658303.3,1,0,0,32.16712329,84
1615483,Outflow Risk,0.0,0.999,0.001,0.999,0.0,0.0,2317334.41,1,0,0,15.35616438,86
4068349,Outflow Risk,0.0,0.9989,0.0011,0.9989,0.0,0.0,1941992.38,1,0,0,33.2958904109589,89
3503438,Outflow Risk,0.0,0.9989,0.0011,0.9989,0.0,0.0,4896000.0,1,0,0,9.43835616438356,75
3651637,Outflow Risk,0.0,0.9989,0.0011,0.9989,0.0,0.0,3562322.55,1,0,0,8.91506849315068,76
346293,Outflow Risk,0.0,0.9988,0.0012,0.9988,0.0,0.0,1745658.39,1,0,0,18.40821918,80
1636734,Outflow Risk,0.0,0.9988,0.0012,0.9988,0.0,0.0,1107048.18,1,0,0,15.30410959,81
350731,Outflow Risk,0.0,0.9988,0.0012,0.9988,0.0,0.0,2776990.67,1,0,0,18.45479452,76
1001381,Outflow Risk,0.0,0.9988,0.0012,0.9988,0.0,0.0,6546548.83,1,0,0,32.63561644,81
1006221,Outflow Risk,0.0,0.9988,0.0012,0.9988,0.0,0.0,2365108.64,1,0,0,39.9890411,90
6233201,Outflow Risk,0.0,0.9988,0.0012,0.9988,0.0,0.0,2734673.55,1,0,0,39.1616438356164,70
1860672,Outflow Risk,0.0,0.9987,0.0013,0.9987,0.0,0.0,1930655.16,1,0,0,14.3890411,77
1861367,Outflow Risk,0.0,0.9987,0.0013,0.9987,0.0,0.0,3062386.47,1,0,0,14.38356164,76
3599882,Outflow Risk,0.0,0.9987,0.0013,0.9987,0.0,0.0,3952138.57,1,0,0,8.28493150684931,98
5613769,Outflow Risk,0.0,0.9987,0.0013,0.9987,0.0,0.0,2217998.45,1,0,0,7.32054794520548,88
5841624,Outflow Risk,0.0,0.9987,0.0013,0.9987,0.0,0.0,3937914.38,1,0,0,24.986301369863,83
22594197,Outflow Risk,0.0,0.9987,0.0013,0.9987,0.0,0.0,1063666.67,1,0,0,15.0547945205479,75
4095880,Outflow Risk,0.0,0.9987,0.0013,0.9987,0.0,0.0,2410625.0,1,0,0,8.28219178082191,69
465219,Outflow Risk,0.0,0.9987,0.0013,0.9987,0.0,0.0,1964500.0,1,0,0,24.00821918,92
4112904,Outflow Risk,0.0,0.9987,0.0013,0.9987,0.0,0.0,1955205.34,1,0,0,24.745205479452,71
4718580,Outflow Risk,0.0,0.9987,0.0013,0.9987,0.0,0.0,3219377.92999999,1,0,0,13.6575342465753,78
1653278,Outflow Risk,0.0,0.9987,0.0013,0.9987,0.0,0.0,3262076.15,1,0,0,17.8109589,75
2023261,Outflow Risk,0.0,0.9986,0.0014,0.9986,0.0,0.0,7648373.8,1,0,0,13.98082192,73
1849339,Outflow Risk,0.0,0.9986,0.0014,0.9986,0.0,0.0,3240432.0,1,0,0,14.38630137,73
2408197,Outflow Risk,0.0,0.9986,0.0014,0.9986,0.0,0.0,4160200.0,1,0,0,12.84383562,87
1179672,Outflow Risk,0.0,0.9986,0.0014,0.9986,0.0,0.0,878461.54,1,0,0,16.85753425,81
202850,Outflow Risk,0.0,0.9986,0.0014,0.9986,0.0,0.0,1386902.08,1,0,0,51.4109589,84
1887835,Outflow Risk,0.0,0.9985,0.0015,0.9985,0.0,0.0,1560500.0,1,0,0,14.23287671,88
2636390,Outflow Risk,0.0,0.9985,0.0015,0.9985,0.0,0.0,1626029.33,1,0,0,12.15616438,66
1171522,Outflow Risk,0.0,0.9984,0.0016,0.9984,0.0,0.0,783675.18,1,0,0,16.87671233,74
618305,Outflow Risk,0.0,0.9984,0.0016,0.9984,0.0,0.0,500000.0,1,0,0,8.745205479,73
