PartyId,PartyAge,n_accounts_named_on,associated_portfolio_total,any_owner_70plus,any_owner_80plus,n_advisory_accts,in_client_household,conversion_probability,priority_tier,primary_role,roles_held,rank
218250,32.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9220746,Very High,Contingent Beneficiary,Contingent Beneficiary,924
1438422,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9220746,Very High,Minor,Minor,925
2931298,32.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9220746,Very High,Primary Beneficiary,Primary Beneficiary,926
3942509,31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9220746,Very High,Designated Beneficiary,Designated Beneficiary,927
3942514,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9220746,Very High,Designated Beneficiary,Designated Beneficiary,928
3942503,31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9220746,Very High,Designated Beneficiary,Designated Beneficiary,929
2447770,31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9220746,Very High,Primary Beneficiary,Primary Beneficiary,930
2447771,31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9220746,Very High,Primary Beneficiary,Primary Beneficiary,931
5933947,32.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9220746,Very High,Contingent Beneficiary,Contingent Beneficiary,932
5933929,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9220746,Very High,Contingent Beneficiary,Contingent Beneficiary,933
3589078,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9220746,Very High,Contingent Beneficiary,Contingent Beneficiary,934
5933913,34.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9211863,Very High,Contingent Beneficiary,Contingent Beneficiary,935
2417609,35.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9211863,Very High,Primary Beneficiary,Primary Beneficiary,936
134908,35.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9211863,Very High,Minor,Minor,937
2447769,33.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9211863,Very High,Primary Beneficiary,Primary Beneficiary,938
2931296,34.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9211863,Very High,Primary Beneficiary,Primary Beneficiary,939
4447031,33.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9211863,Very High,Transfer on Death (TOD) Bene Contingent,Transfer on Death (TOD) Bene Contingent,940
2640633,33.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9211863,Very High,Contingent Beneficiary,Contingent Beneficiary,941
11294673,33.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9211863,Very High,,,942
2055692,34.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9211863,Very High,Contingent Beneficiary,Contingent Beneficiary,943
210449,35.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9211863,Very High,Minor,Minor,944
6049952,35.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9211863,Very High,Minor,Minor,945
6049963,33.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9211863,Very High,Minor,Minor,946
63296,35.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9211863,Very High,Contingent Beneficiary,Contingent Beneficiary,947
3677196,33.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9211863,Very High,Contingent Beneficiary,Contingent Beneficiary,948
693530,35.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9211863,Very High,Contingent Beneficiary,Contingent Beneficiary,949
3677197,35.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9211863,Very High,Contingent Beneficiary,Contingent Beneficiary,950
3452009,34.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9211863,Very High,Primary Beneficiary,Primary Beneficiary,951
2666997,33.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9211863,Very High,Contingent Beneficiary,Contingent Beneficiary,952
114610,56.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92059916,Very High,Contingent Beneficiary,Contingent Beneficiary,953
13160618,56.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92059916,Very High,,,954
10998071,56.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92059916,Very High,,,955
11219302,56.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92059916,Very High,,,956
1736714,56.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92059916,Very High,Primary Beneficiary,Primary Beneficiary,957
18659625,56.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92059916,Very High,Primary Beneficiary,"Primary Beneficiary, Transfer on Death (TOD) Bene Primary",958
21350637,56.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92059916,Very High,,,959
25775190,56.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92059916,Very High,,,960
6118200,56.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92059916,Very High,Transfer on Death (TOD) Bene Primary,Transfer on Death (TOD) Bene Primary,961
2233209,56.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92059916,Very High,Primary Beneficiary,Primary Beneficiary,962
1499393,56.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92059916,Very High,Primary Beneficiary,Primary Beneficiary,963
10957938,56.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92059916,Very High,,,964
21958202,56.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92059916,Very High,Primary Beneficiary,Primary Beneficiary,965
96886,56.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92059916,Very High,Primary Beneficiary,Primary Beneficiary,966
11232701,56.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92059916,Very High,,,967
949652,56.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92059916,Very High,Primary Beneficiary,Primary Beneficiary,968
2076681,56.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92059916,Very High,Primary Beneficiary,Primary Beneficiary,969
2374816,56.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92059916,Very High,Primary Beneficiary,Primary Beneficiary,970
3567896,56.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92059916,Very High,Primary Beneficiary,Primary Beneficiary,971
12670675,56.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92059916,Very High,Primary Beneficiary,Primary Beneficiary,972
11011021,56.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92059916,Very High,,,973
4542043,56.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92059916,Very High,,,974
63865,56.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92059916,Very High,Primary Beneficiary,Primary Beneficiary,975
6155900,56.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92059916,Very High,Primary Beneficiary,Primary Beneficiary,976
2961654,56.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92059916,Very High,Transfer on Death (TOD) Bene Primary,Transfer on Death (TOD) Bene Primary,977
2725192,56.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92059916,Very High,,,978
5149534,56.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92059916,Very High,Primary Beneficiary,Primary Beneficiary,979
36162011,56.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92059916,Very High,,,980
12612064,56.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92059916,Very High,,,981
17957369,56.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92059916,Very High,,,982
1772523,36.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9202868,Very High,Primary Beneficiary,Primary Beneficiary,983
191702,36.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9202868,Very High,Primary Beneficiary,Primary Beneficiary,984
5793456,36.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9202868,Very High,Contingent Beneficiary,Contingent Beneficiary,985
5988205,36.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9202868,Very High,Primary Beneficiary,"Primary Beneficiary, Transfer on Death (TOD) Bene Primary",986
16854235,36.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9202868,Very High,Trusted Contact,"Primary Beneficiary, Trusted Contact",987
14983278,36.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9202868,Very High,,,988
6078566,36.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9202868,Very High,Transfer on Death (TOD) Bene Primary,Transfer on Death (TOD) Bene Primary,989
20090108,20.0,1.0,9800.18,0.0,0.0,0.0,1.0,0.91922325,Very High,Minor,Minor,990
27493847,37.0,0.0,0.0,0.0,0.0,0.0,1.0,0.91730183,Very High,,,991
2495924,38.0,0.0,0.0,0.0,0.0,0.0,1.0,0.91730183,Very High,Primary Beneficiary,Primary Beneficiary,992
360138,37.0,0.0,0.0,0.0,0.0,0.0,1.0,0.91730183,Very High,Transfer on Death (TOD) Bene Primary,Transfer on Death (TOD) Bene Primary,993
6078564,38.0,0.0,0.0,0.0,0.0,0.0,1.0,0.91730183,Very High,Transfer on Death (TOD) Bene Primary,Transfer on Death (TOD) Bene Primary,994
5300347,39.0,0.0,0.0,0.0,0.0,0.0,1.0,0.91730183,Very High,Contingent Beneficiary,Contingent Beneficiary,995
4013676,39.0,0.0,0.0,0.0,0.0,0.0,1.0,0.91730183,Very High,Primary Beneficiary,Primary Beneficiary,996
10918622,38.0,0.0,0.0,0.0,0.0,0.0,1.0,0.91730183,Very High,,,997
1186000,39.0,0.0,0.0,0.0,0.0,0.0,1.0,0.91730183,Very High,Primary Beneficiary,Primary Beneficiary,998
2409465,37.0,0.0,0.0,0.0,0.0,0.0,1.0,0.91730183,Very High,Contingent Beneficiary,Contingent Beneficiary,999
213911,37.0,0.0,0.0,0.0,0.0,0.0,1.0,0.91730183,Very High,Contingent Beneficiary,Contingent Beneficiary,1000
